EVENT,BLOCK_TIMESTAMP,TX_ID,SENDER,ROUTE,SYMBOL,TOKEN_ADDRESS,AMOUNT,AMOUNT_USD
Transfered,2022-03-23 09:39:19.000,64LwErAz1QwLKemBgS2y53Buk3L2RXUN8ZFdgDt5xaN8podKAR5LWcFHFZdb3PUkjb34A2sRzmdWxomf534SKoXB,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,268.03,268.02
Transfered,2022-03-23 11:41:58.000,4987fC4Lf4CXFgx48uyYxpPZaJpNZPkF3N5cwzEByiEjyeaBzzf7Mz9L5okrmJnpHFj9WG6xptipbpZMUcfxCeRv,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,200.31,200.3
Transfered,2022-03-23 11:31:56.000,4i4sHiQhDp8FdpbvdUhWKkFPe6ZRLuMiFnSoke1vC9KK5ZffgCCrTFCJx5pQUB9eZGkRDeFaZPgHaWxERhGx7zdS,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2496.07,2496
Transfered,2022-03-23 10:01:07.000,2EJNzfZ62S1UxDRfYkYyseEwG6xNurX4HMwHhy96h722G2kcMxiZm5TJdR4XP5U68xL7fTbHXKWZnmiE3QymEo9s,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,10969.52,10969.22
Transfered,2022-03-23 09:11:48.000,45CuxQ9UWccZJuncApYGFVfJC1X7jGNzFDFgU8mBy8TTzxLGw9CE36oUR9VYsDLvxfqiQxSCGvuTWjiB64mYnNBQ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2501.05,2500.98
Transfered,2022-03-23 09:46:50.000,utCboUDk6J1si2v3G2trspFD76RztX2mH637bSAPNiJh71ksMrhwadzVQsQkfHUyS2NeYK46TcaytHAgbhQeMEL,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,106,106
Transfered,2022-03-23 10:16:53.000,3Bfqm3RTNWbKsGTfQkKoKZ4RbJpXDMrxiZy8HYwqanfFDY118SYi9H6fZn1cmKquvBf6kX5c2THjQbitzw4cdUCK,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4974.9,4974.76
Transfered,2022-03-23 09:55:07.000,3Dmg5Evj5Cue15KGotgXNsavRoxHz1vwt5FJ1VG1WLZTquGXYXRTPUa3LqAn25vS4Sste8hu4sdTqeVg6VokYg8j,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,40096.11,40095
Transfered,2022-03-23 09:45:59.000,4fiMkYh1QqtgPqz8mnmKGbnSvAQPaMKPmbA1wQqKJLmaWPnpHKxebySugbumagHkMz9oUxyyUrVqvJb124Lv3UD,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,106.22,106.22
Transfered,2022-03-23 11:34:20.000,gK6YiS4gn4bZVugAvEYzLYQUfxW8hvWVGMhgbvNG1NQ9HNHAHoty7JmgScz6rkYGUWL1FG9EcF88m5HP6E4WjJo,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1295.19,1295.15
Transfered,2022-03-23 11:37:14.000,Y1g2PDDs8T1GMc9bSNexahFTNPkNB2p4JHV22xcHrrhFDSC6jaYNhK2kCT9jUA6BLcbmvM9g6jxpv1SnaYwUnkx,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,759.74,759.72
Transfered,2022-03-23 11:42:15.000,5qFLpcZaxgYy5PqwuwQphC3J3qfbGdAKDSXHE6cGibX1dFnHsvkjfy9F9fnD1MBZSg4WBbuAZdsdHSru4JC9Xw84,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,199.01,199
Transfered,2022-03-23 09:50:12.000,b1avhwGBrW3AjMDJXHFeUFrL7V7zbKnHW1XpTSQ3fVYTpgdvGVBub4NNE5FdXM8XVk3VDf4LH7zS6uNKREBGczN,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,102.8,102.8
Transfered,2022-03-23 09:52:11.000,3ZCPBhVgr3PJtZEFiwyMQm6p8rx1WsXC4cerqr88G6e61nJvQ98j6cGLU6dxn2Y5yacm9qhRJfEjmXvTeKaULC1u,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,93459.95,93457.35
Transfered,2022-03-23 09:00:57.000,5KWN3n7LUkY1D9L3UD6WDE45AJZoEWXipZZppBRWLpdKLbwdCe3YqNEEopPRtuhReJoEyngbKCouEDu6eSTpqiNL,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,64377.57,64375.78
Transfered,2022-03-23 11:40:20.000,4is2gKszorx5nAjd83S2msAUL9GwakvEsPBC3f2wtfZQvuFBMFwiP55tcub1b89TpbBS4eyER2VKnaGmXJzuqceU,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,315.09,315.09
Transfered,2022-03-23 09:14:38.000,5jRvCck9KkYRmG8XJC15MSMQUtifmUDxujDGgWsXnnj1DVoJ6ukFc9acefXESaJHgSSdUKEz1giwco8SgGuEP8zX,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,883.2,883.17
Transfered,2022-03-23 10:40:43.000,3kYY3fWi5fGZxWJq2ZejdzztFkoREiEfxC8P8GpCS5NHe6otuWMYfuXyUMmX6NfQArMTDahxDtyHraTVURdBd1Wy,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,547.42,547.4
Transfered,2022-03-23 10:51:34.000,55mSrxMSAi6Me9636HeULPomdLBSGmZ3jLkED9BJQK5uhcqtfabnEmMX3kEBACLm4vj4vkG48UNuRA5JRTepacns,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,149.59,149.59
Transfered,2022-03-23 09:59:58.000,zsUbgaVZEYUr5kqivxE3FBDKNRbqnYF68ZDnRFnPijta2HV4jMUZsjDXJNWao5q7dscYqzPZzCY7WZ9dwQyxSjC,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,14832.13,14831.72
Transfered,2022-03-23 09:43:18.000,AuLL77H7JZMriZns34mnZKzswhCKc73wBHFpPJ8bahfKhQQQcNPJLsM8gMABq7jW9aJU4BwzsH4q2ScSW6ArMmk,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,145.8,145.8
Transfered,2022-03-23 10:52:30.000,39aGYKnbhzmHk9v6b5XshoysmNbZ9wKDXdfWabXP89GBWsWWs8tyxamc2hREgpPYySwUBKsqN2J3dEmHeXm4NZei,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,135.43,135.43
Transfered,2022-03-23 10:50:18.000,5XXkqS5dh51LCLm3Tgn6q4ARnPZbGyBqi4yjY4mWJ1sbtJa17sr2qjGpvkskWYEDvmeYhZuBWvhX9CvJTrugdNQF,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,161.86,161.85
Transfered,2022-03-23 10:36:50.000,3tGCAkGE43dLcj5htmQ2geYAw1zdENeMjhbLYPmLbybpEZFFCKP5Y2esMeS8XNpAKeKwxfZKAWzXRE2Nz5zbXNKD,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1153.21,1153.18
Transfered,2022-03-23 10:31:06.000,48Q6q14yagEQQtiPgJ8oXUG1qPmPMJWWnmaQnZuPRQdrM1g5tDCX5U4T8476MpW5kCKFP5qkzHvCpAZYY82srZDk,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1990.52,1990.46
Transfered,2022-03-23 10:38:04.000,3nEbihcdadvJQ79krx9gLxzzjn7AFHzCUJy65KScC9PTxNLKwFJD2pLQayUod2gNcmfZ5twXosBYwxi7PVVx5om1,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1007.57,1007.54
Transfered,2022-03-23 09:14:30.000,5kPFVJY8G9hQ2sudBjZVE2PWCbPou19kxo1oW73pdjywjV8qVqi9RwZFxVFVBPUWw1Mdfj6rBiTfJGZu5Lc37kZB,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,933.02,932.99
Transfered,2022-03-23 10:17:00.000,4LXN66DhZUnXRdnhje5scoQYP2S9hDR9UJTmgkskSz26Vp6WPdZGtqCwgQXsf97g4Wq5nWizYpbEzPemxPSha2jX,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,4946.58,4946.44
Transfered,2022-03-23 11:32:34.000,KdAGJGUFj1PeXe5tJmiovpDDdcdMyHtLDtq58aG23bLWJwcYLUzgRBX3kJGoffWHLJ81Bwe3GMvCj38vfor2YpD,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2000,1999.94
Transfered,2022-03-23 08:48:22.000,5e5xdg9rf9upbq5yiYvNVVST1CpwuAcmVFCoTGJNcSUJSCjpH9ou9mtBzxM4FdBURxrTavBoNqKSnJsHrrq2fEoA,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6400000,6399821.78
Transfered,2022-03-23 10:31:53.000,KpEY5hvwe242Fv7kS693kQvEuZfKdyJPB1tV9q2kGwsh8y9XNHhU1HVN5WRUC2pGn9k5Y9DctAUzCmGpMZp4chX,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1900.14,1900.08
Transfered,2022-03-23 11:36:37.000,45D1k9vvTegAq17sB8z84av41gMXNYqpJE9phfojKxJKXEMmp1bJgWau1kPcVkkdfqB42upV2HLtbS5dmx9mdEmP,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,793.66,793.64
Transfered,2022-03-23 11:38:04.000,3fREJX2dkCjreDByBLGjZCWNPeKXLhsWVhPvcbMFmYKsNAoVYJCkZXYV6Fm2hL6qHgg7B7udguia3M7rMCKnJU8q,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,652.93,652.91
Transfered,2022-03-23 11:07:57.000,23GB22vZYTbLZ2bsKQZe9eJFhdpUCVWedpu9mKiKsRwoq6nLGPs2NeC9p9HBYYRGA7ZwFYoDKUnd85ncfrcYBcVY,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,113.85,113.85
Transfered,2022-03-23 09:44:00.000,5ULS8YGGH4cKxgjkJWTvD4YsRKSNuHHuFmtpMRDSK6pVcmaoBNpMaYNUb1sWXSbwVEF47S7GHS6qfDXyNVgvTFyg,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,117.46,117.46
Transfered,2022-03-23 09:53:19.000,5DGXHrU5n8YXpgc9txJk5FiQYDyD91cdh1T4puAyVTJ3Ts8cmcgGuixecBpREA6bfdeZn6nZGa5AN6p7dv6WXWYN,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,57500,57498.4
Transfered,2022-03-23 11:42:31.000,3FTNXMhGUA2A2T1bHQgnt2WpA7FrisH3UcAhGERncTTKAjFGEuwaHAP8J6yzMCgsvqzbK6YrUdU6Q3UXAshc3aDn,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,167.65,167.65
Transfered,2022-03-23 10:37:27.000,5qd41xB6iJVz2wFjKQaBbeuhNdjjLiq5vAHFYVddKnESgxZgUsUcJaYyL1djiuEuGrPNwEzEUhoPdriv3Ffwvfu1,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1097.12,1097.09
Transfered,2022-03-23 11:19:32.000,2rSpPh2YnFexgEZTh8zH8Fb7WjPXFJvnozR5VHBL9JvJ6hxnqL63NM2rd8xGzuB8LEsLfrLgdR9ps7Wvhuzd94sZ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,61172.88,61171.17
Transfered,2022-03-23 09:45:21.000,48kEEtvyYsA5QhkK1sJDBA1Mc1keFEtSdMB2MvRZ51nrr61EGSpbo68tTjLVyuq5w4fna6QUc27Dh84EcmyQ3yXa,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,106.81,106.81
Transfered,2022-03-23 11:09:59.000,WVPyMHQVANVJedHzWYUbXRPf9NMPAZR98UpM6fWF75skoYR56pNEcdBdr1UBMWinxFurG9CXM1pSWbhZu7LcCzf,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,102.52,102.52
Transfered,2022-03-23 10:38:40.000,5jAA85j1F562TfVvuscQaWGyACtLzpUQoj7sTVdxLLkGnkdSnET8GZusfxoYDsnpquDJ5umTDNxz2GJAfWzukyFj,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,995.73,995.7
Transfered,2022-03-23 11:07:17.000,5PDuYEYbCCLAS3hay4yNRu6TGgqRSBKvKNv3WiJqzFsQQmm8LcT52P6RvoGB6McrWpEqm3TUivsdKyJvSy9e6RPF,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,117.31,117.3
Transfered,2022-03-23 11:30:01.000,25Cf15ieMfcLXdv4L8nEjKr8pTkKSKCVLyhoQ8CDPZkYHSRCLJZ2KL9ePVTpe27cBajESEp6z54fTWgbKKwV44hF,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7490.41,7490.2
Transfered,2022-03-23 09:08:50.000,yrZm2LQtUjCUP4pymhm5jCQ61rktHANKKG88HAprDhvBmXRQ4whNA9ManTgwQMDKU5PWwXXToVHhQwEuVk6w5kP,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,30405.18,30404.33
Transfered,2022-03-23 09:13:19.000,4cbNri6DjZRpujRHQ8KZvCvByw3QYbhefH6gC53nqiMrcFWRDKAaV39zPowfjFB34NRBHprKVZJVwgoC22C3437q,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1060.67,1060.64
Transfered,2022-03-23 10:37:45.000,xqGEAYrvVFQiFXgejWdmpTRZvVTdPD9P4e86JwJoyzF9P2qQejijB4sjsg5y5RUp7F9yM1Ne4nSWXQBrstHMBCi,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1046.41,1046.38
Transfered,2022-03-23 09:12:21.000,5H9cyqeBjq6yTXTCRsc5U1qSbNhQNA5dzaq4Pxw2V2LwSXsE9paVSHfWX8x3cXLQW5rqvPcwyDDiCv1q99b5VTso,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1827.6,1827.54
Transfered,2022-03-23 09:40:30.000,2S2k7pRXLgsA1F7s9ctAABdC46UWU7hq8bGeFKgT4gNocGuDg7rz4PWhsSTsNfyvHfKAkGWcUjcygkj1AEY9yT14,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,206.73,206.73
Transfered,2022-03-23 08:36:25.000,WTrvHgxuaK3g9PZ6sF66dZmJ1PZMVfDFZ3XvrcBvgeppfSA5xJdDrd64WpaY4dk4PCxpZDmAirrUhEdbN61X1Nq,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5500299.79,5500146.62
Transfered,2022-03-23 09:58:35.000,5zUCiVREehXFQeoWsVBzZHbqyQzr29EDfgYGNa7jYksCeGzZKp413y2hj5fvLWe5cK7heffW78xVE5ntDuUstAfu,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,19759.99,19759.44
Transfered,2022-03-23 11:19:52.000,2Vthz97nYkQ52H5rws29UCPaszKTCer2kYBjztJQ51FhVMHE7yqKt7b8tRq1SyjUU7Vun3x5KboFLfci9Jmmb7iG,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,54462.13,54460.61
Transfered,2022-03-23 10:15:24.000,7UA8szZtXUXJRyiZK4nZx1Uan3vjp4yjkhUzBCFhkjVUWs4ARzR5aaKXsJfiQMsWiDTWEnvZNBjyngJByA8MbYF,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,7964.76,7964.54
Transfered,2022-03-23 10:45:13.000,5aHfXr9RoNXvXm4fZsesjhxsBgorwuuT5fm4oQuV1CbT6dFsYcrSGFGnB6nESn6Fcw4cY3GhZiP1aNzNi9KbC6SL,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,235.44,235.43
Transfered,2022-03-23 10:00:59.000,3esMj5ED6cKS7Mk6Xre5ZqJFQGTP3MTGJVZSjpKtfKirpZuqw5AuaHcuYvz4DaD6G3Wnq8S4X8tuXQUYfSBQD3kp,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,11003.1,11002.79
Transfered,2022-03-23 11:29:19.000,CFMLtMKYNSqpo2i44pJV8FhBn5GUC4abLYf5fmWjNARkVSreEYBiL5WdUkc9EZjYAU7cw11sUxiCWuL9CbhMM8A,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,11667.08,11666.75
Transfered,2022-03-23 09:50:27.000,5eEbbrDk9sXDFnQWaSPGaZsgmPtXo1xcywDyYA7yjnBYXHsc2NvXJ2ytfmPsyT2qNCEiiJx72E9q8QKWqFjRgsS4,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,101.96,101.96
Transfered,2022-03-23 09:13:12.000,4czZcR9jGyavpHyUQBcigPemUUfjmjpmZR3nm5fWGHHZSUnEys2GtCYtRugCi6bf2zX5gwv9mdn6GjKzNMCFTK6M,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1172.22,1172.19
Transfered,2022-03-23 09:43:50.000,2riPjDmqSSyfCRgmsMuYa8BC4TohSUmA9qiFHzqCxZQdny1yLKiJLtp4uiCd3NGfF38yCST6RbGZUWj6BJNLhUVQ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,121.01,121
Transfered,2022-03-23 09:09:07.000,4GekC3Te5vVQhAYkLyrC3Fh9gPSVkHJmCg4bHjw6oE5TqZ5kHHSbP9DyP8oPq4iifMpsjgv3Eh7u3JcGht4fbFST,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,21200.5,21199.91
Transfered,2022-03-23 10:47:12.000,2m1QNpXMxTckBcn4ZTXapXbXv9Xc8FFDxrvkHyUtkccKh25VPUXyk2DZhiMM339J3kFZUGL3znPfAQ2o9iDzUjGy,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,201.37,201.37
Transfered,2022-03-23 10:44:55.000,wBhopnBpgiU9tt2AN5iqQu41W4Sbva8uyR8A38JZoq3ybZB7ZUSm1HAo8jX9Q5LQgcG1Wdbe6Qh4Hn3UMEGZnKC,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,279.09,279.08
Transfered,2022-03-23 10:15:08.000,3pAfMMm2oGZgB9y1xowxLyBhcoQorpWjvGG48izy9pnnaV5kdsAw8vNkQyMgPdfiWr2ZDyWo7bKoXtET3UqrfZbE,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,8952.4,8952.15
Transfered,2022-03-23 09:42:53.000,Lwik6dcrLQydnvtkhkrEcFHEPdsHvc44aR8NuP1jy99yKb1Ask6yQr9pthQ7Q1u4P9NspHiHjxH75ogqcUNVfFq,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,152.09,152.09
Transfered,2022-03-23 11:36:14.000,4Mas3pRGadN34ehekTwa7gv4EBw7ueBYbE8afLamaUnpZYHpL9NkCnMyD9FNSupnoLiSNqUFhk18aL8dXbDSXpUG,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,997.54,997.51
Transfered,2022-03-23 10:54:37.000,zkm8m8SeAW3dgqNuHTfMbwJeRajRmKramKnc8vBEEzhE9geDrQ5aozVC5bdw32V4tjgKuLBtE7nWQqtQQ6VM37Y,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,117.75,117.75
Transfered,2022-03-23 10:42:54.000,3XK9jmin4Pox4WX1cymAwsBmaBQatVPi3nxKSr7xZWzPerMvaMqLueLNNspqYdzKJyDAg92EacxQZQj542eRHV1w,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,399.04,399.03
Transfered,2022-03-23 09:10:21.000,NHhDS3ZdzcwqWepua6fnfyujsR4rjJC76LeGiJPbN3kHtEGMdGq8mjoZaWu9PyGpArXKY9xcPGuv4T7cUmiJ7hn,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,outbound,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5018.13,5017.99
