TIME_GAP,NARRATION,EVENT,BLOCK_TIMESTAMP,TX_ID,EXPLOITER,ROUTE,SYMBOL,AMOUNT,AMOUNT_USD
1,Exploiter Transfered 251.57USDC to AEso5CwPBEuwX9pxFMsdGqDNpePbncaeJ2MBsL2uu67r worth 251.56USD 1 minutes later,Transfered,2022-03-23 09:40:04.000,4xgakFaAW8bt9THq9VbSZcWvQX785AZzJnSWxHRJN8pLvuPqfgHCSw9RXoerGhZX4oi2WWxar68jqZq1Z8bAzkGP,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to AEso5CwPBEuwX9pxFMsdGqDNpePbncaeJ2MBsL2uu67r,USDC,251.57,251.56
0,Exploiter Transfered 245.64USDC to 8Vhsfik9FuTzP4DdXgo11q4nJuxaHRZET5Q92SYF2HWG worth 245.63USD 0 minutes later,Transfered,2022-03-23 09:40:13.000,4pPhgKCYn1traYy1Zsanc8xMAV4kaVWqSxeREs1XuTVHyqGYyH89cCpDHwTuT624HCwcJ8UG9pQPZgmdQs3Ze1cG,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 8Vhsfik9FuTzP4DdXgo11q4nJuxaHRZET5Q92SYF2HWG,USDC,245.64,245.63
0,Exploiter Transfered 206.73USDC to 4YG45t1f9KHGXY9usqhvHZgynJ7kVEMYzTmS8G25ShpQ worth 206.73USD 0 minutes later,Transfered,2022-03-23 09:40:30.000,2S2k7pRXLgsA1F7s9ctAABdC46UWU7hq8bGeFKgT4gNocGuDg7rz4PWhsSTsNfyvHfKAkGWcUjcygkj1AEY9yT14,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 4YG45t1f9KHGXY9usqhvHZgynJ7kVEMYzTmS8G25ShpQ,USDC,206.73,206.73
0,Exploiter Transfered 206.47USDC to FZCXxz3Txbzav7ZgLRXoVg7BH3h9KCoXqTSpBtKMukHg worth 206.47USD 0 minutes later,Transfered,2022-03-23 09:40:37.000,bjkS36L7PNyrjibczJHEFQNqfh6jELQkUtBEN1hp7eSjGkFQ4muscdVpcTpvyVuSSYE245M9qLTR1bxWG5v3BKj,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to FZCXxz3Txbzav7ZgLRXoVg7BH3h9KCoXqTSpBtKMukHg,USDC,206.47,206.47
0,Exploiter Transfered 200.93USDC to Vqpc5ZpCuQnbjHuVio5PjN26pK3tuvKrbaxfzpnnPDs worth 200.93USD 0 minutes later,Transfered,2022-03-23 09:40:46.000,naA4bwKTR12HFT5R2tRzcQ4ufnXUSqxykhmUiVo7NXwNjKAkVcpWmx4Toz2uAEczLXCwmcaYLzKaDr4vsh534zW,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to Vqpc5ZpCuQnbjHuVio5PjN26pK3tuvKrbaxfzpnnPDs,USDC,200.93,200.93
0,Exploiter Transfered 200.07USDC to 4ZidgLqqdFDhRYJsiETkVvNwzDvMG5i8gpmAWtSmeLEA worth 200.06USD 0 minutes later,Transfered,2022-03-23 09:40:56.000,4FXHpg4bHZDX1tmRGZvSQLXPx1H3Hwukz94SGEmKeMk3Ay6SWEbpJ5MUWQKwPDAbXfKTSkUmsr8pkRUvkYNDmot7,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 4ZidgLqqdFDhRYJsiETkVvNwzDvMG5i8gpmAWtSmeLEA,USDC,200.07,200.06
1,Exploiter Transfered 199.99USDC to 5nfeLmw79KQShpeBHQjJHa5Z1zf3K9ZiRjkyyqw7Zeez worth 199.98USD 1 minutes later,Transfered,2022-03-23 09:41:03.000,5Key1YYLd3EzLjMSUPtESSmD9hUNgqYCv8uv4wKEmJYckhi6egWgUNXP6tQhV26Aff9nKAsiZiTqusBVzxtTuuuA,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 5nfeLmw79KQShpeBHQjJHa5Z1zf3K9ZiRjkyyqw7Zeez,USDC,199.99,199.98
0,Exploiter Transfered 199.99USDC to BJwqsbg8F9YoERu6dYwLGSCx2hZVHcwxqMFewFMNXVZw worth 199.98USD 0 minutes later,Transfered,2022-03-23 09:41:12.000,2AwBRXxanaqqj1kopb67gWDLAuThWsazM8apqGWwBvFQFcmaxPFh99ApP7GQrmx4KUsHUitjWD7HYYjw6ZUQ9pFi,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to BJwqsbg8F9YoERu6dYwLGSCx2hZVHcwxqMFewFMNXVZw,USDC,199.99,199.98
0,Exploiter Transfered 199.92USDC to 5s3sLxXAkeEDbNyGgVSiZCcccuCwpxYGBAX1FbRGVyf5 worth 199.91USD 0 minutes later,Transfered,2022-03-23 09:41:20.000,5xNernJuGEKN8miCy99HczzZt9vQdd2eLiSB7kUQTeeSpqZQRcKSDzXMtx8nRwj5YeNyd924k5nLHtjWiFLNugn4,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 5s3sLxXAkeEDbNyGgVSiZCcccuCwpxYGBAX1FbRGVyf5,USDC,199.92,199.91
0,Exploiter Transfered 199.9USDC to 255apzzrqqngAJeGgdXARwXnNcgKZweGLyRByH5j7qo9 worth 199.89USD 0 minutes later,Transfered,2022-03-23 09:41:29.000,5PS1ao3CHeRpMSwfbU1B6PJJFV43MnS1P78ReRZ3YwpYGgqwuCbuTeaJWtPwgTr9wnwZtgEfpAv2PDwDWGeN9Rk2,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 255apzzrqqngAJeGgdXARwXnNcgKZweGLyRByH5j7qo9,USDC,199.9,199.89
0,Exploiter Transfered 198.37USDC to rCvTArXNvxzCnxUMajMEe1rSvA8pfJcUakHDpzJkHuL worth 198.36USD 0 minutes later,Transfered,2022-03-23 09:41:36.000,52KuL9SZZcSnbgHvTYsQpPuF5DFHPYVjxuTKBXyTMUixPBpmDZSDF2GcM3spq26FkEBwnbuxDCNPtF4ww7oReE8Q,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to rCvTArXNvxzCnxUMajMEe1rSvA8pfJcUakHDpzJkHuL,USDC,198.37,198.36
0,Exploiter Transfered 189.02USDC to FmNiy4zTKcTGS41NffrybA7zxy7absBXgZ2hYqTPW2ur worth 189.01USD 0 minutes later,Transfered,2022-03-23 09:41:45.000,WTdxgMAiJQh7eLkjWnU1NHR3MiBBzDbKPYsvFz4rrLUAR4uTmUwE1V8uW5zKvbKWbPQxu2XeWPMVLYCL1pW82vP,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to FmNiy4zTKcTGS41NffrybA7zxy7absBXgZ2hYqTPW2ur,USDC,189.02,189.01
0,Exploiter Transfered 185.51USDC to E28vfcXPjjbGGmaQgLy5U8oYsQEscYi9byGaDd2F8eCR worth 185.51USD 0 minutes later,Transfered,2022-03-23 09:41:53.000,273dZK84pUDgSDznyoEJuTXdvS18jNay49WkcMzQnsMX5KP4cPvPEV9XPWxz3MNxqphCEgurCGYAJxtQDKHGwotV,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to E28vfcXPjjbGGmaQgLy5U8oYsQEscYi9byGaDd2F8eCR,USDC,185.51,185.51
1,Exploiter Transfered 165USDC to 8o7j1dStt8rbqgEPk9QMfQrJfvi75549LHuZEGmHjV2s worth 165USD 1 minutes later,Transfered,2022-03-23 09:42:02.000,2YZ5MMAQ8MFLeS1bkjpjPAMBMkWTD4EfjDa4EB9nasdozHPKEmzNeRQmSXn5rK4p94hZuBkLZYzemDWKhoqdfhHX,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 8o7j1dStt8rbqgEPk9QMfQrJfvi75549LHuZEGmHjV2s,USDC,165,165
0,Exploiter Transfered 162.39USDC to BsE9eW5XguKXHmxvzAzR9vf5DBh393N5827bRWUSzKo8 worth 162.39USD 0 minutes later,Transfered,2022-03-23 09:42:09.000,4vBanDNa9M1PY7DNdZvuBw8d2zsFzx6TUcuozxhekzF6xc1Hq1yfBrMy5qXNybcuksYXym7ZJzbxrc3Ze9McoENF,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to BsE9eW5XguKXHmxvzAzR9vf5DBh393N5827bRWUSzKo8,USDC,162.39,162.39
0,Exploiter Transfered 161.92USDC to 3WicVQfuMx2FgQe41cUZEYUHVW58BCc9uMkh9fpLqCbZ worth 161.91USD 0 minutes later,Transfered,2022-03-23 09:42:18.000,2WkhCWg7gySjLNvDBnXbGqqx8Ezsy9diRP1Lhmw4yMAziK96JPDa8Rx2NZq9FuzAK2vadQmmB579wdhdzoqt73WA,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 3WicVQfuMx2FgQe41cUZEYUHVW58BCc9uMkh9fpLqCbZ,USDC,161.92,161.91
0,Exploiter Transfered 161.69USDC to HerqZK8zbhECEkJt39jQQrMGCmMYozAqN7Fjedo23LnK worth 161.68USD 0 minutes later,Transfered,2022-03-23 09:42:28.000,2Nu2yjdWdJJPbQN9MxyZdfsVn1c6VwyQ2xjTHPmoEjCiB3GofhQsLKzGtM4TF5cGxBPnNTp417K5cbFsFtrHtKEz,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to HerqZK8zbhECEkJt39jQQrMGCmMYozAqN7Fjedo23LnK,USDC,161.69,161.68
0,Exploiter Transfered 156.83USDC to EHi1UBG8wMUFZECktsFUZkGjJPaBNEedswS62hyYn6jC worth 156.83USD 0 minutes later,Transfered,2022-03-23 09:42:37.000,HbdHVjq7HttA3KKZyCGQmvZZAoD7iapFBGvm3db8ibJP6GLHbboVQyxorRmiRHjHRk92bMoi6c7BkLwcQS3wUSi,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to EHi1UBG8wMUFZECktsFUZkGjJPaBNEedswS62hyYn6jC,USDC,156.83,156.83
0,Exploiter Transfered 152.09USDC to 3PKhzE9wuEkGPHHu2sNCvG86xNtDJduAcyBPXpE6cSNt worth 152.09USD 0 minutes later,Transfered,2022-03-23 09:42:53.000,Lwik6dcrLQydnvtkhkrEcFHEPdsHvc44aR8NuP1jy99yKb1Ask6yQr9pthQ7Q1u4P9NspHiHjxH75ogqcUNVfFq,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 3PKhzE9wuEkGPHHu2sNCvG86xNtDJduAcyBPXpE6cSNt,USDC,152.09,152.09
1,Exploiter Transfered 149.99USDC to EkAksjdsqKexXaMJzftb9UqvUTi6uhQdwAZafWc8iY8P worth 149.99USD 1 minutes later,Transfered,2022-03-23 09:43:00.000,4bSdFPvzE7PyADjgLaCbzWndhTguohTK6iziQ9StvYJkjArcQWVzozRpofUccfnCRhzBo3MxMnApucPwTYo2a3ze,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to EkAksjdsqKexXaMJzftb9UqvUTi6uhQdwAZafWc8iY8P,USDC,149.99,149.99
0,Exploiter Transfered 148.87USDC to 9sFqcJN3skREwr7FrfXchuaHrr5gMeFTxybvdvQFaVHD worth 148.87USD 0 minutes later,Transfered,2022-03-23 09:43:09.000,WMAMUn22LG3Zipj4BC8sdc6jiYrxVsMM4csDidPNkwYUbshVvNxYa447HTrQVkHP8zy3VwfnX5d8pxS7vCddnHH,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 9sFqcJN3skREwr7FrfXchuaHrr5gMeFTxybvdvQFaVHD,USDC,148.87,148.87
0,Exploiter Transfered 145.8USDC to HoEsB8xsBzGR4Ghpqwf26JzDdxErvr18MjLQUM2sh8Ur worth 145.8USD 0 minutes later,Transfered,2022-03-23 09:43:18.000,AuLL77H7JZMriZns34mnZKzswhCKc73wBHFpPJ8bahfKhQQQcNPJLsM8gMABq7jW9aJU4BwzsH4q2ScSW6ArMmk,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to HoEsB8xsBzGR4Ghpqwf26JzDdxErvr18MjLQUM2sh8Ur,USDC,145.8,145.8
0,Exploiter Transfered 127.41USDC to 8HsJTrmqqHJcRDJXRTJdkPMxMRYzVsFJiAuRryJ6xchs worth 127.41USD 0 minutes later,Transfered,2022-03-23 09:43:28.000,5NVi2qLAFgwfFFVLVfFZzff1sLWeWSGfjA8DTDWPMkogGtFUKrTQMfrH3PLweKZkxj1pNDo5qW2aheQKpybYBDqu,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 8HsJTrmqqHJcRDJXRTJdkPMxMRYzVsFJiAuRryJ6xchs,USDC,127.41,127.41
0,Exploiter Transfered 122.94USDC to 7KVLb7zzAsNAV35QjgtCGi5XBJo83QV46KosYkVRBXAJ worth 122.94USD 0 minutes later,Transfered,2022-03-23 09:43:36.000,DETqBaWLwde8tSVVBFz3M5rTfdNUiQNbpHPGBf8NzcLySgvCdcDwJRdzTv8r6P1u8ocTx5Djgx2hnCzYmevEhLT,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 7KVLb7zzAsNAV35QjgtCGi5XBJo83QV46KosYkVRBXAJ,USDC,122.94,122.94
0,Exploiter Transfered 122.71USDC to 8CkKFSqsExvYKxSiWsYvRF1GCKW5THC9uSNvCg3Ezykj worth 122.71USD 0 minutes later,Transfered,2022-03-23 09:43:43.000,HaT3ofD4JcCbeGvF7YwUzMyUFTbU8j3LWmzmR41P1fKvdjgwK7pFn1wH5ATvRueYTruf2g3Mkco2N4bvxQUapJK,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 8CkKFSqsExvYKxSiWsYvRF1GCKW5THC9uSNvCg3Ezykj,USDC,122.71,122.71
0,Exploiter Transfered 121.01USDC to 3VK466JnamfmiSTshXSkrS7HiZtAsH6D3Bjkr5rHmFuK worth 121USD 0 minutes later,Transfered,2022-03-23 09:43:50.000,2riPjDmqSSyfCRgmsMuYa8BC4TohSUmA9qiFHzqCxZQdny1yLKiJLtp4uiCd3NGfF38yCST6RbGZUWj6BJNLhUVQ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 3VK466JnamfmiSTshXSkrS7HiZtAsH6D3Bjkr5rHmFuK,USDC,121.01,121
1,Exploiter Transfered 117.46USDC to QGb8jmR6xnMtmuisKuJtTRV8eU6n2kAn1BjAVyjYHea worth 117.46USD 1 minutes later,Transfered,2022-03-23 09:44:00.000,5ULS8YGGH4cKxgjkJWTvD4YsRKSNuHHuFmtpMRDSK6pVcmaoBNpMaYNUb1sWXSbwVEF47S7GHS6qfDXyNVgvTFyg,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to QGb8jmR6xnMtmuisKuJtTRV8eU6n2kAn1BjAVyjYHea,USDC,117.46,117.46
0,Exploiter Transfered 114.98USDC to 4m5wvLH13Z3X5zcjC3QXemzakeAnqv2QoD8oxHs7XY7W worth 114.98USD 0 minutes later,Transfered,2022-03-23 09:44:08.000,ZcpEwh5qR7YMQRLUgjmZ7TdfHxs5FDp69sPHSnRHcr112hfkiw5EPAHmsd7SCouPHKKmJ9bKZcbJmAAZFbjG9hV,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 4m5wvLH13Z3X5zcjC3QXemzakeAnqv2QoD8oxHs7XY7W,USDC,114.98,114.98
0,Exploiter Transfered 112USDC to 4jEKVLDjEBYbYgwY4QHCRYfLEHmZqQWxNfaGxGvC6nRR worth 112USD 0 minutes later,Transfered,2022-03-23 09:44:17.000,4tva4utu6jZ57DkbEqEx4TxbeiKWphaQhPGz4FZuVdxtubZhZq9U4ZvPN1A31C3J8VLhzmTLvzYKuQ8TZsN8wGnw,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 4jEKVLDjEBYbYgwY4QHCRYfLEHmZqQWxNfaGxGvC6nRR,USDC,112,112
0,Exploiter Transfered 111.38USDC to 38u35g5SQWuZzn3rSN4tPbqij57Q1BNTZVmLAcskbg8F worth 111.38USD 0 minutes later,Transfered,2022-03-23 09:44:26.000,3H6RQTYTYqCpWpDCxjExfXRPMpfmV2S3r1M8UjrZs32XYgTKYuctp6NnJQYykiwUhKr3YZXBBYEEkiguqH15XgGt,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 38u35g5SQWuZzn3rSN4tPbqij57Q1BNTZVmLAcskbg8F,USDC,111.38,111.38
0,Exploiter Transfered 111.04USDC to 8dE8PJp7BEYbmSrpMhvxh2Ro9KUiKoEFs3Mi7Xh18Cgz worth 111.04USD 0 minutes later,Transfered,2022-03-23 09:44:34.000,tcNDtBavQwm3CbUJTGyBvGCZ8E2V3ZG49SxJ7gb6CrcgZSvHsZ1cHGQLE3wVnCjcRPuzdXxgRss5vVLsFsgW9Ps,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 8dE8PJp7BEYbmSrpMhvxh2Ro9KUiKoEFs3Mi7Xh18Cgz,USDC,111.04,111.04
0,Exploiter Transfered 109.99USDC to GGMtiFtLFV5SnkY63peFhQji3uE4RBV2X3vzLRSzzw4v worth 109.99USD 0 minutes later,Transfered,2022-03-23 09:44:42.000,2Z5MZP2gQiR3tbMkMHScoxRWqzJoMH4YZinzo2qhbgdhSRwUW9sMpB4qNfuB9s2Gjeip6qhNaqbuGj8tgvc7Bg12,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to GGMtiFtLFV5SnkY63peFhQji3uE4RBV2X3vzLRSzzw4v,USDC,109.99,109.99
0,Exploiter Transfered 109.76USDC to 8tGtC5zarPz73aCN6yR52Lz2cbPEZ6YjQAEKmQCbrED8 worth 109.76USD 0 minutes later,Transfered,2022-03-23 09:44:51.000,fixYmMxHA9Rufqn9541ozPvfTGTAzg4dNCeGDc372D7BWrmxW6ZkQ9Q69DNi2FNn4jHMvJ142eJ1smkzuiGsiia,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 8tGtC5zarPz73aCN6yR52Lz2cbPEZ6YjQAEKmQCbrED8,USDC,109.76,109.76
1,Exploiter Transfered 108USDC to 8ymvtqjxfYhcsPvFgp9qeYD9w4vcPQ6AqzbEaxDvQhk5 worth 108USD 1 minutes later,Transfered,2022-03-23 09:45:01.000,Edyc2yg5J7UTp9cptFkwB1Ucov5b2isqWnv9dTTHzKrm9x4DVBNf3DZ52PQWHAmDNfi5JmqtZRf7bPhWTHF9W8z,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 8ymvtqjxfYhcsPvFgp9qeYD9w4vcPQ6AqzbEaxDvQhk5,USDC,108,108
0,Exploiter Transfered 107USDC to ByoC6gHWCcqZAH6zzLoborfAJG7p8E64uHizALhzjWhh worth 107USD 0 minutes later,Transfered,2022-03-23 09:45:11.000,3tPHNMV8h6v9VKstWXaVNzhV1Y4zRXoxJAwGUC6hXCJ6KFL9q2xugeUuTcBbKSeYAr2FGatygtTzmb56A4DQxJNa,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to ByoC6gHWCcqZAH6zzLoborfAJG7p8E64uHizALhzjWhh,USDC,107,107
0,Exploiter Transfered 106.81USDC to 9PKnXDzhLhUEoXcE2mjFW1EyHeijPuHxxoANBLnRDEZi worth 106.81USD 0 minutes later,Transfered,2022-03-23 09:45:21.000,48kEEtvyYsA5QhkK1sJDBA1Mc1keFEtSdMB2MvRZ51nrr61EGSpbo68tTjLVyuq5w4fna6QUc27Dh84EcmyQ3yXa,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 9PKnXDzhLhUEoXcE2mjFW1EyHeijPuHxxoANBLnRDEZi,USDC,106.81,106.81
0,Exploiter Transfered 106.67USDC to 3F67sW7ea4ekJcknWiWucFEfziHW2YWU6YPLwnViNUqZ worth 106.66USD 0 minutes later,Transfered,2022-03-23 09:45:28.000,3UwkQPeEDQjEaKEF9x7AVuZa9iLFyW4vcKd71wZN7onVzDxmBFc2eSod6c9f4dBMdAHyQMBkigQ3m1W5tCfd9Gwu,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 3F67sW7ea4ekJcknWiWucFEfziHW2YWU6YPLwnViNUqZ,USDC,106.67,106.66
0,Exploiter Transfered 106.22USDC to 3tduBPiUYTUGxyxD4xbSDn5GkQ8UgLYKsPzRrxZj9Tf5 worth 106.22USD 0 minutes later,Transfered,2022-03-23 09:45:59.000,4fiMkYh1QqtgPqz8mnmKGbnSvAQPaMKPmbA1wQqKJLmaWPnpHKxebySugbumagHkMz9oUxyyUrVqvJb124Lv3UD,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 3tduBPiUYTUGxyxD4xbSDn5GkQ8UgLYKsPzRrxZj9Tf5,USDC,106.22,106.22
1,Exploiter Transfered 106USDC to DRzYW2A9hRPPCiuqfSxxWnCMyczKPELspqvXATXP1P6N worth 106USD 1 minutes later,Transfered,2022-03-23 09:46:06.000,2oKCmXx1H7LhCWsbL45V3MLhipmhvYj2pT28cP1Yshf8tLi6vvJ53dDTtkRJJuU2wxWXeVSt4wTrSjbjUpE9yNBj,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to DRzYW2A9hRPPCiuqfSxxWnCMyczKPELspqvXATXP1P6N,USDC,106,106
0,Exploiter Transfered 106USDC to BH4uzfo5PM8LGxVAQP5Jtkddw5oxQ8PynTyXcejjVqsJ worth 106USD 0 minutes later,Transfered,2022-03-23 09:46:15.000,39gjUPGyAtbQ2XU4ytBmHwjJ7hVrdnTtL89Fvtkh1gPLUiD46zScM7TFWf5udW7FW6EZzkzvPVZNkPePW1Ymhgte,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to BH4uzfo5PM8LGxVAQP5Jtkddw5oxQ8PynTyXcejjVqsJ,USDC,106,106
0,Exploiter Transfered 106USDC to BGfxHDFBbq9Jw1Qa5jDoCYnJiMDCEGF53592EEQQgBgg worth 106USD 0 minutes later,Transfered,2022-03-23 09:46:23.000,4RURTfN5y7aWBxgFxxgngt5yV48a5FCyZEkg9DrcW7jYn9KWkiCJoYZhn8iKRiFGeUGBdwsXuykGzrgQz5a6Pvas,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to BGfxHDFBbq9Jw1Qa5jDoCYnJiMDCEGF53592EEQQgBgg,USDC,106,106
0,Exploiter Transfered 106USDC to BeraNoTe4ppAJykcZW2ZrHxUe62y7X4hqh6GmM6bu1hM worth 106USD 0 minutes later,Transfered,2022-03-23 09:46:31.000,2otLSRF4YCQkCGuhZULD8DmJSXgQ7V4TyCWiKq8aEJWXb7W3ezER6wBhiG2RVckzYorCzGzYxWHf6io3o467pite,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to BeraNoTe4ppAJykcZW2ZrHxUe62y7X4hqh6GmM6bu1hM,USDC,106,106
0,Exploiter Transfered 106USDC to 86przMWNGDjjfXKSi3gmw7d3MMrno3oz2SVjqh1pxifU worth 106USD 0 minutes later,Transfered,2022-03-23 09:46:38.000,zDQseTbtwoQkvgzSwskwHuTQB43hsay1LH2bfRLpHT7zuwewk7XQ7QLtuQH1M5dLN2jS3bYBRPwzW2mPE9pPnmV,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 86przMWNGDjjfXKSi3gmw7d3MMrno3oz2SVjqh1pxifU,USDC,106,106
0,Exploiter Transfered 106USDC to Gnc96gdvJ4QawoTbntQfswtx6vUiCR1VmZFoBVFQHeeT worth 106USD 0 minutes later,Transfered,2022-03-23 09:46:50.000,utCboUDk6J1si2v3G2trspFD76RztX2mH637bSAPNiJh71ksMrhwadzVQsQkfHUyS2NeYK46TcaytHAgbhQeMEL,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to Gnc96gdvJ4QawoTbntQfswtx6vUiCR1VmZFoBVFQHeeT,USDC,106,106
0,Exploiter Transfered 106USDC to 2QhqNTmBC3Jchxmx57mAFZYzYkJexB66oFgQFR6Yzzvd worth 106USD 0 minutes later,Transfered,2022-03-23 09:46:59.000,4jgiDUSHHPJ6qZA1W6H325p9BvD9bth4ad71cs9NjjUDAXPknoCq6ws9G7BNNQzwuS6KGLMp6e9tUfCEyYwSEfaY,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to 2QhqNTmBC3Jchxmx57mAFZYzYkJexB66oFgQFR6Yzzvd,USDC,106,106
1,Exploiter Transfered 106USDC to FaYRj7J65WnU598Eobmc4ksyaeBdrwvXLFBEZsQs8zQ2 worth 106USD 1 minutes later,Transfered,2022-03-23 09:47:08.000,5YRWEm9jfhGaVigAMZJc8RaYxXMZ328intSQ8V8hbdzbggVE4bDxm1YMqDz55h2GgrR8anP1NjAXpX2YTSstohoa,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to FaYRj7J65WnU598Eobmc4ksyaeBdrwvXLFBEZsQs8zQ2,USDC,106,106
0,Exploiter Transfered 106USDC to AGy19C8DViv6YpvUCHyV3T91VFJe5LuAMLwq4P6orPhS worth 106USD 0 minutes later,Transfered,2022-03-23 09:47:16.000,HZk1JZ793vKUhxk6z8rX3Epa8JKZrgXVeupC9LGGLPXVV6GbcdvCPf9kRKhrNsLTbpgcn4phTfggeH3AZ5RyUzB,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to AGy19C8DViv6YpvUCHyV3T91VFJe5LuAMLwq4P6orPhS,USDC,106,106
0,Exploiter Transfered 106USDC to CieifEZm3NYs68hjdf3dbKBABMCjnKVf9V9VuUXrwkCy worth 106USD 0 minutes later,Transfered,2022-03-23 09:47:22.000,2eEZca7cz5oGyUkUbABQdTBv9iRNsJEUVfew9f2fToqoUUgGBqGwMqenzrpTwEncuAnqWsTGWC7ko26ESdHCSmSS,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to CieifEZm3NYs68hjdf3dbKBABMCjnKVf9V9VuUXrwkCy,USDC,106,106
0,Exploiter Transfered 105.83USDC to G8coqSDJWmcxbDc1GAX6SGv8PCoxDNfcfp2wY99CGPzt worth 105.83USD 0 minutes later,Transfered,2022-03-23 09:47:56.000,3tT6TvkNpfLuV8Gdw46QAFqprbu3WuKRiqk4YRTZ1yLPtqCRMRZQZPugJJXJwyi8LTUAkbcFVgJnxWrJnnWQdTLY,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to G8coqSDJWmcxbDc1GAX6SGv8PCoxDNfcfp2wY99CGPzt,USDC,105.83,105.83
1,Exploiter Transfered 105.74USDC to F1B8CnpyBdNZNq1WvVjTmtYApH9VoNDmHLDj5qm1i4AB worth 105.74USD 1 minutes later,Transfered,2022-03-23 09:48:04.000,2uecTQwj1JUzzgLkEjSS8bFXJwS4vfC893fYKWtLNxLUxNT4rt6r262icEYhJc8Bg4i6svoyxeijA78x8QqMTtFZ,6D7fgzpPZXtDB6Zqg3xRwfbohzerbytB2U5pFchnVuzw,to F1B8CnpyBdNZNq1WvVjTmtYApH9VoNDmHLDj5qm1i4AB,USDC,105.74,105.74
