TIME_GAP,NARRATION,EVENT,BLOCK_TIMESTAMP,TX_ID,EXPLOITER,ROUTE,SYMBOL,AMOUNT,AMOUNT_USD
0,Exploiter Transfered 24838.2USDC from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk worth 24847.85USD 0 minutes later,Transfered,2022-10-11 19:36:47.000,2p86oBt6jV5QAFzWWCChSbNfd8rdNo3ZggzYS1uytTe1KJCemjMhmZ4qVasuu6FdcYz12PnK7WnyQXEyt74gFUyG,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk,USDC,24838.2,24847.85
7,Exploiter Transfered 2000000USDC from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk worth 2000776.76USD 7 minutes later,Transfered,2022-10-11 19:43:03.000,sq2VX7WkNXVWhn9EHLrZWhyV6TKG31hMGrAAGjuG4EnNfSk27SwPTm4bBktvd4jP2w7hsfi4xpauyCAKjNovTCV,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk,USDC,2000000,2000776.76
7,Exploiter Transfered 3500000USDC from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk worth 3501359.33USD 7 minutes later,Transfered,2022-10-11 19:50:31.000,4aPwYv5fKGKnQXiwjJii3cFsfvxqTbdaSWMXejNKD15s4y7p5A1k1PycWQetodTgPPgXHk7ji9vW5JCFB3PwBiYM,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 6ZRCB7AAqGre6c72PRz3MHLC73VMYvJ8bi9KHf1HFpNk,USDC,3500000,3501359.33
138,Exploiter Transfered 100USDC to 9BVcYqEQxyccuwznvxXqDkSJFavvTyheiTYk231T1A8S worth 100.04USD 138 minutes later,Transfered,2022-10-11 22:08:07.000,4MVjZVEDwpZkJVNFMrkmtk2yGnigjv5SfPLvdZSYGU7RwZy1d8vQySYkCv9UuNqMAfW2WDrwsYRy8cJRjsm35qCG,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9BVcYqEQxyccuwznvxXqDkSJFavvTyheiTYk231T1A8S,USDC,100,100.04
10,Exploiter Transfered 5000000USDC to 9BVcYqEQxyccuwznvxXqDkSJFavvTyheiTYk231T1A8S worth 5001941.91USD 10 minutes later,Transfered,2022-10-11 22:18:57.000,3cBEK257espSw2X6Z7ZZESPPdcsfBoNLYJGAmXEExxw1QpjkSJfcd9kmtER7LkZ3RGbeXKHv1FR4hRBCD5wA8unY,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 9BVcYqEQxyccuwznvxXqDkSJFavvTyheiTYk231T1A8S,USDC,5000000,5001941.91
8,Exploiter Transfered 0.14USDC from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 0.14USD 8 minutes later,Transfered,2022-10-11 22:26:30.000,5o2wku1u3FYwjbAvVuCyWcN6rknLZSs4wjfA1ocuoVMWnqcRkuDMuU8RzZWh6DkDnZ5fKrVw2k4HK9zWiv1HE1Km,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,0.14,0.14
0,Exploiter Transfered 1399453MNGO from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 55188.54USD 0 minutes later,Transfered,2022-10-11 22:26:30.000,5o2wku1u3FYwjbAvVuCyWcN6rknLZSs4wjfA1ocuoVMWnqcRkuDMuU8RzZWh6DkDnZ5fKrVw2k4HK9zWiv1HE1Km,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,MNGO,1399453,55188.54
0,Exploiter Swapped 80000USDC to 591163.42306MNGO worth 80028.85USD 0 minutes later,Swapped,2022-10-11 22:26:30.000,5o2wku1u3FYwjbAvVuCyWcN6rknLZSs4wjfA1ocuoVMWnqcRkuDMuU8RzZWh6DkDnZ5fKrVw2k4HK9zWiv1HE1Km,yUJw9a2PyoqKkH47i4yEGf4WXomSHMiK7Lp29Xs2NqM,to 591163.42306MNGO,USDC,80000,80028.85
0,Exploiter Transfered 591163.42MNGO from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 23313USD 0 minutes later,Transfered,2022-10-11 22:26:30.000,5o2wku1u3FYwjbAvVuCyWcN6rknLZSs4wjfA1ocuoVMWnqcRkuDMuU8RzZWh6DkDnZ5fKrVw2k4HK9zWiv1HE1Km,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,MNGO,591163.42,23313
0,Exploiter Transfered 80000USDC to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 80031.07USD 0 minutes later,Transfered,2022-10-11 22:26:30.000,5o2wku1u3FYwjbAvVuCyWcN6rknLZSs4wjfA1ocuoVMWnqcRkuDMuU8RzZWh6DkDnZ5fKrVw2k4HK9zWiv1HE1Km,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,80000,80031.07
0,Exploiter Transfered 120000USDC to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 120046.61USD 0 minutes later,Transfered,2022-10-11 22:26:30.000,5o2wku1u3FYwjbAvVuCyWcN6rknLZSs4wjfA1ocuoVMWnqcRkuDMuU8RzZWh6DkDnZ5fKrVw2k4HK9zWiv1HE1Km,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,120000,120046.61
3,Exploiter Transfered 50000000USDC from 9BVcYqEQxyccuwznvxXqDkSJFavvTyheiTYk231T1A8S worth 50019419.07USD 3 minutes later,Transfered,2022-10-11 22:29:44.000,2dLcq66rxNmyJbX8WgkJ7dnavw87mPYt1CtGyGE6wgWcYoRSPan4wjaSVSBV4fsLYJfuNCfwqVDJNQS4WMRNPamn,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 9BVcYqEQxyccuwznvxXqDkSJFavvTyheiTYk231T1A8S,USDC,50000000,50019419.07
4,Exploiter Transfered 50000USDC to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 50019.42USD 4 minutes later,Transfered,2022-10-11 22:33:20.000,3Jt8i61s4wp9iSgcCmNsRqyBZ2BmuMmytxSiHt5WTVo8diFKfZw8No3hHai8FhS8VB1EV4VFTxjhHsZevex4tL1S,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,50000,50019.42
0,Exploiter Swapped 50000USDC to 210545.863358MNGO worth 50018.03USD 0 minutes later,Swapped,2022-10-11 22:33:20.000,3Jt8i61s4wp9iSgcCmNsRqyBZ2BmuMmytxSiHt5WTVo8diFKfZw8No3hHai8FhS8VB1EV4VFTxjhHsZevex4tL1S,yUJw9a2PyoqKkH47i4yEGf4WXomSHMiK7Lp29Xs2NqM,to 210545.863358MNGO,USDC,50000,50018.03
0,Exploiter Transfered 210545.86MNGO from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 8303.04USD 0 minutes later,Transfered,2022-10-11 22:33:20.000,3Jt8i61s4wp9iSgcCmNsRqyBZ2BmuMmytxSiHt5WTVo8diFKfZw8No3hHai8FhS8VB1EV4VFTxjhHsZevex4tL1S,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,MNGO,210545.86,8303.04
0,Exploiter Transfered 0.16USDC from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 0.16USD 0 minutes later,Transfered,2022-10-11 22:33:50.000,41xXAzThndQWNAiG4va89gJ48mZ7Tp4u4qJwSxYQSPe4WJWgCSNCd2MpT2KBwnmR1NW1fznRQcVCY6c1ozxZuD3f,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,0.16,0.16
0,Exploiter Transfered 20000USDC to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 20007.77USD 0 minutes later,Transfered,2022-10-11 22:33:50.000,41xXAzThndQWNAiG4va89gJ48mZ7Tp4u4qJwSxYQSPe4WJWgCSNCd2MpT2KBwnmR1NW1fznRQcVCY6c1ozxZuD3f,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,20000,20007.77
0,Exploiter Transfered 40700MNGO from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 1605.04USD 0 minutes later,Transfered,2022-10-11 22:33:50.000,41xXAzThndQWNAiG4va89gJ48mZ7Tp4u4qJwSxYQSPe4WJWgCSNCd2MpT2KBwnmR1NW1fznRQcVCY6c1ozxZuD3f,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,MNGO,40700,1605.04
0,Exploiter Transfered 30000USDC to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 30011.65USD 0 minutes later,Transfered,2022-10-11 22:33:50.000,41xXAzThndQWNAiG4va89gJ48mZ7Tp4u4qJwSxYQSPe4WJWgCSNCd2MpT2KBwnmR1NW1fznRQcVCY6c1ozxZuD3f,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,30000,30011.65
0,Exploiter Transfered 84000.96MNGO from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 3312.64USD 0 minutes later,Transfered,2022-10-11 22:33:50.000,41xXAzThndQWNAiG4va89gJ48mZ7Tp4u4qJwSxYQSPe4WJWgCSNCd2MpT2KBwnmR1NW1fznRQcVCY6c1ozxZuD3f,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,MNGO,84000.96,3312.64
0,Exploiter Swapped 30000USDC to 84000.961629MNGO worth 30010.82USD 0 minutes later,Swapped,2022-10-11 22:33:50.000,41xXAzThndQWNAiG4va89gJ48mZ7Tp4u4qJwSxYQSPe4WJWgCSNCd2MpT2KBwnmR1NW1fznRQcVCY6c1ozxZuD3f,yUJw9a2PyoqKkH47i4yEGf4WXomSHMiK7Lp29Xs2NqM,to 84000.961629MNGO,USDC,30000,30010.82
0,Exploiter Swapped 35000USDC to 70585.479575MNGO worth 35012.62USD 0 minutes later,Swapped,2022-10-11 22:34:26.000,3SZpH1FNCVXk5J19fMHjfHmAhht9korcxkBK2RmtQk47ykmJiKFqTbAfHxcWLpaE7kam4qFT6N8LQMT3yu6Bs5XX,yUJw9a2PyoqKkH47i4yEGf4WXomSHMiK7Lp29Xs2NqM,to 70585.479575MNGO,USDC,35000,35012.62
0,Exploiter Transfered 0.2USDC from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 0.2USD 0 minutes later,Transfered,2022-10-11 22:34:26.000,3SZpH1FNCVXk5J19fMHjfHmAhht9korcxkBK2RmtQk47ykmJiKFqTbAfHxcWLpaE7kam4qFT6N8LQMT3yu6Bs5XX,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,0.2,0.2
0,Exploiter Transfered 70585.48MNGO from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 2783.59USD 0 minutes later,Transfered,2022-10-11 22:34:26.000,3SZpH1FNCVXk5J19fMHjfHmAhht9korcxkBK2RmtQk47ykmJiKFqTbAfHxcWLpaE7kam4qFT6N8LQMT3yu6Bs5XX,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,MNGO,70585.48,2783.59
1,Exploiter Transfered 35000USDC to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1 worth 35013.59USD 1 minutes later,Transfered,2022-10-11 22:34:26.000,3SZpH1FNCVXk5J19fMHjfHmAhht9korcxkBK2RmtQk47ykmJiKFqTbAfHxcWLpaE7kam4qFT6N8LQMT3yu6Bs5XX,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to 5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,USDC,35000,35013.59
0,Exploiter Transfered 15000USDC to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 15005.83USD 0 minutes later,Transfered,2022-10-11 22:34:26.000,3SZpH1FNCVXk5J19fMHjfHmAhht9korcxkBK2RmtQk47ykmJiKFqTbAfHxcWLpaE7kam4qFT6N8LQMT3yu6Bs5XX,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,15000,15005.83
0,Exploiter Transfered 29582MNGO from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 1166.59USD 0 minutes later,Transfered,2022-10-11 22:34:26.000,3SZpH1FNCVXk5J19fMHjfHmAhht9korcxkBK2RmtQk47ykmJiKFqTbAfHxcWLpaE7kam4qFT6N8LQMT3yu6Bs5XX,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,from BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,MNGO,29582,1166.59
0,Exploiter Swapped 45000USDC to 107885.779222MNGO worth 45016.23USD 0 minutes later,Swapped,2022-10-11 22:36:54.000,JKbi7VQnPrdX4qxhLhWfTSNba6hRbPxMKx5Eae4nzKDX8k1BmhxKCkQAzfoo9h8psjT5fSiCxGPe5Hs4g7q7h7Q,yUJw9a2PyoqKkH47i4yEGf4WXomSHMiK7Lp29Xs2NqM,to 107885.779222MNGO,USDC,45000,45016.23
0,Exploiter Transfered 5000USDC to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6 worth 5001.94USD 0 minutes later,Transfered,2022-10-11 22:36:54.000,JKbi7VQnPrdX4qxhLhWfTSNba6hRbPxMKx5Eae4nzKDX8k1BmhxKCkQAzfoo9h8psjT5fSiCxGPe5Hs4g7q7h7Q,CQvKSNnYtPTZfQRQ5jkHq8q2swJyRsdQLcFcj3EmKFfX,to BFkxdUwW17eANhfs1xNmBqEcegb4EStQxVb5VaMS2dq6,USDC,5000,5001.94
